repo_tree,abs_path,rel_path,tracked_status,file_type,size_bytes,sha256_or_flag,git_status,last_modifying_commit,manifest_ref,pin_ref,pointer_ref,contract_ref,manuscript_ref,review_ref,ruling_ref,immutability_ruling_protection,canonical_successor,proposed_disposition,reason,proposed_action,archive_path,verification_status,deputy_ratification_required
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_loc_distribution_total.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_loc_distribution_total.png,UNTRACKED,png,41668,b264db0783b615e69ad9fe93fad9a13d070bff1bd381b41fe23b47fc7a0cf81b,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_muc_comparison.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_muc_comparison.png,UNTRACKED,png,49171,e6056b60b7894f1b5e24f25f826eaac0aa8ed50e05079589124c5003474844f5,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_mul_comparison.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_mul_comparison.png,UNTRACKED,png,70807,1a608dcfdd73737d858ee21b4a4e3f218315a212220c9b8319ef6e9d96795ef6,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_negative_mu_diagnostics.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_negative_mu_diagnostics.png,UNTRACKED,png,36030,f5cf3cba6123ca3843ac70b3cd67f1d3325e825abc26626cb83aab58a4ba8323,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_params.csv,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_params.csv,UNTRACKED,csv,3562,7c578ef14b2783b20611a4a61648e2abe90f35c7a1d8de207415e669b6825d29,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_post_estimation_report_20260205_003438.html,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_post_estimation_report_20260205_003438.html,UNTRACKED,html,58365,458ff8ce5d4322ed4b403a5b4a081c4546655273ccd371b471d1acfba46fdc4b,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_sf_contours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_sf_contours.png,UNTRACKED,png,63814,bd9d3f7444edd295f713df95b563cb94a92f89bcf9e12724bbbcf04df0793e62,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_sf_mu.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_sf_mu.png,UNTRACKED,png,66460,8dbfb7cdbdb43c6e4d0f31d94ff476ce8daf93affefcb0819c8cfdbb5fe69e3d,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_sm_contours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_sm_contours.png,UNTRACKED,png,67122,a99c148c4ec566fcb6b3abbf5b51bb798d0c80c723ba8e726e340c3f5433fce6,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_sm_mu.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_sm_mu.png,UNTRACKED,png,65208,801781d4818b4fa2dcf64409235e5aec33352c0b6060502f130e4cd55e011bd6,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_couples_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_couples_female.png,UNTRACKED,png,97557,9eef9597e2fb0d353ee5c1e5d4debd508089f626f659f7fe56f75643ddef0b1c,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_couples_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_couples_male.png,UNTRACKED,png,100695,df29bf1a3501e217d3e945492deefe45736639d03ee5b094851c037c8daf11ca,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_singles_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_singles_female.png,UNTRACKED,png,96242,88a5286debba66ddca23c723c81b6d22638ec53d2066affa2e045576cbae9cbb,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_singles_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_singles_male.png,UNTRACKED,png,97537,abf0e93e66e7c3ab048acb11aa6bc0293ce19a12284961a17a5b57c158db873a,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_total.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_00-34-16/fr_2016_jobchoice_gamspy_wage_distribution_total.png,UNTRACKED,png,97153,960021ede31d81249a6a7334c0c2e1bdd8c7c57a9a1235f8a8d51170305e4e9f,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_cou_f_contours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_cou_f_contours.png,UNTRACKED,png,71899,de2c4fb23fea24111581b13b65308d389ece80b6181e846c9b800ccc90c551ed,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_cou_f_mu.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_cou_f_mu.png,UNTRACKED,png,70464,6d96be9279fefff6df68c03ecc10e7ae20e9af3557c5dfb248ff741fa5c23521,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_cou_m_contours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_cou_m_contours.png,UNTRACKED,png,71190,0adf0a2ee065278b24a4700bf3f37812c4766b8ead0a55872e5be63616b6067d,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_cou_m_mu.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_cou_m_mu.png,UNTRACKED,png,66189,8b39314d7152364613aab78017fc6de923d4311a2a25d0b9315ec37a400ea3dd,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_elasticities.csv,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_elasticities.csv,UNTRACKED,csv,413,df911fbedc3ece583674b6d8a3c300230c9c98b142a4f35bbb7b60e29f75964b,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_fit_mean_hours.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_fit_mean_hours.png,UNTRACKED,png,31271,1af0e965245291de67e2dca8d3117fb400c37aa42a6eb2fd2b353d1db7d1ecd0,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_fit_participation.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_fit_participation.png,UNTRACKED,png,30551,6c663a80ed22421fac27302740307424193856d798f817d2e01b971f0cc94292,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_couples_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_couples_female.png,UNTRACKED,png,58432,2dcf52b10facc12004c603fc719b23fdd93c466c1cd3940cfafcdf5afd9c3a84,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_couples_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_couples_male.png,UNTRACKED,png,58948,a5328e664c23f410148e8613e6d6b92cb9c3fa4f4d14c13c495040c467ad8d99,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_singles_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_singles_female.png,UNTRACKED,png,58518,686e996011704b0194a1e14fa65c3541b6df93906247395b988e235a29bb05bf,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_singles_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_singles_male.png,UNTRACKED,png,58598,4df6f845a8039787c217a162b7898445ad5ef34f2e47887d7eafa767bd4e0648,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_total.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_hours_distribution_total.png,UNTRACKED,png,57402,ce6bff9722b58313421b3fb22f5dd53d7a93cfb0fc5de1e63bfa3d5a0a8390cd,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_couples_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_couples_female.png,UNTRACKED,png,49370,581e04c880823f43edb9c866ea347485bc8a6a55f6a8929aa8d3fa25c47dbee9,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_couples_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_couples_male.png,UNTRACKED,png,48789,a9394d8855fe9065e2feb472275301a7d96cc8d2a39ca3c8939b5d2e738b8259,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_singles_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_singles_female.png,UNTRACKED,png,49770,6af7083dc0f0343fe747a891dd64714bc7f8af5151cdb271b5ca34998c4b329c,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_singles_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_singles_male.png,UNTRACKED,png,50331,fe52b119d2d79f825ae85afbcf78a3de663804367b79196efc30a06267aacf40,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_total.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_job_distribution_total.png,UNTRACKED,png,48623,cd6f6b979523229a664a2e2140f4a74da6292754de534e6ff2f129e465ad16ae,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_couples_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_couples_female.png,UNTRACKED,png,43000,1223247e8786329ee0f58afeab2d980bf333aacabd3008a961c8762851cdc227,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_couples_male.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_couples_male.png,UNTRACKED,png,37482,887588a28c11d62394c9be6459029cc1f783942a48dc150a303fb23a77c0780f,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
EUROMOD-STORAGE,C:/Users/hisham/MNL/EUROMOD-STORAGE/outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_singles_female.png,outputs/post_estimation/fr/spec/job_choice/gamspy/estimation_spec_job_choice_v0_plus_b/run_2026-02-05_10-20-34/fr_2016_jobchoice_gamspy_loc_distribution_singles_female.png,UNTRACKED,png,42662,fa64dc248658dedf552dda751d68d761b0cf60da44d0fdbbbd783a256c647564,NO_VCS,,False,False,False,False,False,False,False,,,HOLD,"Untracked material with no reference-corpus citation, no attempt-directory evidentiary context, and no scratch/staging naming signal. Canonical/disposal status not mechanically determinable.",None pending clarification.,N/A,N/A,N/A (HOLD)
