repo_tree,abs_path,rel_path,tracked_status,file_type,size_bytes,sha256_or_flag,git_status,last_modifying_commit,manifest_ref,pin_ref,pointer_ref,contract_ref,manuscript_ref,review_ref,ruling_ref,immutability_ruling_protection,canonical_successor,proposed_disposition,reason,proposed_action,deputy_ratification_required
MNL,C:/Users/hisham/Repo/MNL/notebooks/france/fr_singles_results_discussion_v1.ipynb,notebooks/france/fr_singles_results_discussion_v1.ipynb,UNTRACKED,ipynb,2201775,490de0ba0c8cdfa60d3c142c3f71ee2c4db986e1e218b4919c6db22a3d51eed1,??,,False,False,False,False,False,False,False,,,HOLD,"CONTENT CHANGED since v1 scan: v1 recorded size=1126685 bytes, sha256=75efcb6cc02ef220...; current size grew to a live re-hash, sha256 differs. Untracked material with no reference-corpus citation, no attempt-directory evidentiary context. Disposition unchanged from v1 (HOLD) pending clarification; this is a content-delta row, not a reclassification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T123941Z_391288_12cd56f839fb4a73adad8218ebb0d6cf_u6dgates4xb_U6D_GATES_DONE/basis_build/notebook_dev_401/fr_singles_pricing_p2a/priced_00800.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T123941Z_391288_12cd56f839fb4a73adad8218ebb0d6cf_u6dgates4xb_U6D_GATES_DONE/basis_build/notebook_dev_401/fr_singles_pricing_p2a/priced_00800.parquet,UNTRACKED,parquet,1728562,87f6f08c90f0a810fb360084d44c2eeab9ba3ab2c23da418cefb82b12faa3681,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_GATES_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T123941Z_391288_12cd56f839fb4a73adad8218ebb0d6cf_u6dgates4xb_U6D_GATES_DONE/basis_build/notebook_dev_401/fr_singles_pricing_p2a/priced_01000.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T123941Z_391288_12cd56f839fb4a73adad8218ebb0d6cf_u6dgates4xb_U6D_GATES_DONE/basis_build/notebook_dev_401/fr_singles_pricing_p2a/priced_01000.parquet,UNTRACKED,parquet,1723271,d21890d0e9e36da9f9939bd9c2345646a1771828ab169a4d2cc8431329d3a707,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_GATES_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T123941Z_391288_12cd56f839fb4a73adad8218ebb0d6cf_u6dgates4xb_U6D_GATES_DONE/basis_build/notebook_dev_401/fr_singles_pricing_p2a/priced_01200.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T123941Z_391288_12cd56f839fb4a73adad8218ebb0d6cf_u6dgates4xb_U6D_GATES_DONE/basis_build/notebook_dev_401/fr_singles_pricing_p2a/priced_01200.parquet,UNTRACKED,parquet,1718157,3f694963c0d50eaf870eaa87303d02bd01117288c193dcf81144c4134e4cbcde,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_GATES_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T123941Z_391288_12cd56f839fb4a73adad8218ebb0d6cf_u6dgates4xb_U6D_GATES_DONE/basis_build/notebook_dev_401/fr_singles_pricing_p2a/priced_01400.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T123941Z_391288_12cd56f839fb4a73adad8218ebb0d6cf_u6dgates4xb_U6D_GATES_DONE/basis_build/notebook_dev_401/fr_singles_pricing_p2a/priced_01400.parquet,UNTRACKED,parquet,1384332,f4a39bd6f3a9e7b5bc0b4e9d34cf050754788c1095594a8095631de661eb98b5,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_GATES_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124407Z_591364_2d7986034dfb4b9e9815bd1051d3b155_u6dxc_dry_U6D_XCHECK_DRYRUN/u6d_xcheck_v1.json,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124407Z_591364_2d7986034dfb4b9e9815bd1051d3b155_u6dxc_dry_U6D_XCHECK_DRYRUN/u6d_xcheck_v1.json,UNTRACKED,json,37700,6c72d5dba85622921624f97a319af3efe9b084adb6196c405dd066b3abd6b125,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory carries a DRYRUN marker (same treatment v1 gave u6dpilot_dry / u6dladder_dry / u6dgates_dry-equivalents). Not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/u6d_xcheck_v1.json,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/u6d_xcheck_v1.json,UNTRACKED,json,51804,c42c33acbb971325e92f28a2e598e1f4e1d6e66ab6e8a8ee21c2e679cca8a520,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_engine_ready_p2a_bpool.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_engine_ready_p2a_bpool.parquet,UNTRACKED,parquet,15996855,a8385dfc95d48198da85aad4fd7f9bb718b080241982857c37e605d864b39cd7,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00000.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00000.parquet,UNTRACKED,parquet,624677,5ed1b4f4e3c0d3c9cd964497643698bc01c63cb4f5b2ec0125ce98e2aa900e2b,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00200.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00200.parquet,UNTRACKED,parquet,626994,3a91a0d77484b58f887beee6c301018a263bee0121009d5b05139ba3a082643d,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00400.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00400.parquet,UNTRACKED,parquet,603858,2e05150a1f60d04b415c804ccdc4f33344c3ca8865e4e93029e33453559d9134,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00600.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00600.parquet,UNTRACKED,parquet,638689,c9abca4b5984b11cc1cee888ec8d916ae279ea240e80cf76de5dfe2911cb4a04,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00800.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00800.parquet,UNTRACKED,parquet,615013,0c5aca82c3d9865e24389ab95ff58ed64ef609ed3c1d943d268076e44d963642,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01000.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01000.parquet,UNTRACKED,parquet,610373,a3eb5789ffdb8d3a9bd23467add51b13d3f13509ff90e7cd93cdc6314bf0e94d,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01200.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01200.parquet,UNTRACKED,parquet,611884,17cdd9837cb24a218869307e051f6125f2e557a375a1c0a27e2b00e7f0270e1d,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01400.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T124509Z_7584_a5cd6c09d4b5496297ce192ee401d459_u6dxc4x_STOPPED_ERROR/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01400.parquet,UNTRACKED,parquet,491430,a22567332befa944a0522cfeed05390b4f71f6466269637580b3b20a228910bd,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries an aborted/incomplete-run marker (STOPPED_ERROR); not accepted, not cited by reference corpus. Live U6-D evidence, still awaiting deputy ratification.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/u6d_xcheck_v1.json,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/u6d_xcheck_v1.json,UNTRACKED,json,49076,803b58159323d6b8a8a4d98b1af506eef4645bb2518665cb365696ef92ebcb03,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_engine_ready_p2a_bpool.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_engine_ready_p2a_bpool.parquet,UNTRACKED,parquet,14615317,b91aca6436b6f14a12413b7db27306a408c573dd4242a6942c36f8f58250ffd1,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00000.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00000.parquet,UNTRACKED,parquet,624872,1d99a897aff3962d3bd616bee0b11c981f2038c8056c88092b35c1130d0467ae,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00200.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00200.parquet,UNTRACKED,parquet,627177,66b4c70854799d16c0a4bd71200947c85e29df4a14ad59c381358ac530d30046,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00400.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00400.parquet,UNTRACKED,parquet,603550,f00a6f749048443762a5565750b838f08a889bfa46592db8c5a46a4033bf7c49,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00600.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00600.parquet,UNTRACKED,parquet,639357,e4cd7fdcad949cfa1c6682073297c15ea83b38e6c92ebce913d1b9f003248416,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00800.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_00800.parquet,UNTRACKED,parquet,612070,07593970b717b7572bc43191b834e307548a6a8a59b43c0a6ff050d824ff62fc,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01000.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01000.parquet,UNTRACKED,parquet,609354,3ce8dab55101abff052f87d800def658d4fed6aaaf8e191393ee1502423793ac,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01200.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01200.parquet,UNTRACKED,parquet,611457,c6abfd2a9173b4f4bb0fc300e00edf768259189006ee562cb178d377c038677a,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01400.parquet,outputs/p2a_singles2016/region_live_v1/welfare_m08_v1/attempts/20260824T135740Z_28536_a4f0b28583f340adb351720b7a3d3449_u6dxc4xb_U6D_XCHECK_DONE/xc_build/notebook_dev_95/fr_singles_pricing_p2a/priced_01400.parquet,UNTRACKED,parquet,490924,1f07938e79a55bde59cc97860363da411e9d1461a2fcc56581a53f7c1e7dab77,??,,False,False,False,False,False,False,False,,,HOLD,"Attempt directory name carries a completion marker (U6D_XCHECK_DONE), but this is live U6-D evidence still awaiting deputy ratification / U6-E independent review; per this mission's explicit instruction NEVER classified HISTORICAL_IMMUTABLE_IN_PLACE (departs from v1's own DONE-marker precedent -- see governance-gap note). No reference-corpus citation found. HOLD pending deputy disposition of the whole U6-D evidence chain.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/scripts/welfare/m08_u6d_qw_basis.py,scripts/welfare/m08_u6d_qw_basis.py,UNTRACKED,py,11889,17384710acdd1d283a36f7d601e5aed63110bf28fc05e72446b7e23ac11ddcb1,??,,False,False,False,False,False,False,False,,,HOLD,"CONTENT CHANGED since v1 scan: v1 recorded size=11529 bytes, sha256=c6625da36132444e...; re-hashed and differs. Consistent with v1's own disposition (HOLD; untracked material with no reference-corpus citation). scripts/welfare/run_m08_u6d_pilot.py checked and confirmed UNCHANGED (hash match) -- not included as a delta row.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/scripts/welfare/run_m08_u6d_gates.py,scripts/welfare/run_m08_u6d_gates.py,UNTRACKED,py,33844,c097d1a8e09f8810e47a208d8828db7bd19206028942261af1278650cf5b1279,??,,False,False,False,False,False,False,False,,,HOLD,"CONTENT CHANGED since v1 scan: v1 recorded size=28498 bytes, sha256=46be0f57a412f039...; re-hashed and differs. Consistent with v1's own disposition (HOLD; untracked material with no reference-corpus citation). scripts/welfare/run_m08_u6d_pilot.py checked and confirmed UNCHANGED (hash match) -- not included as a delta row.",None pending clarification.,N/A (HOLD)
MNL,C:/Users/hisham/Repo/MNL/scripts/welfare/run_m08_u6d_ladder.py,scripts/welfare/run_m08_u6d_ladder.py,UNTRACKED,py,21874,5aa4574dc86bc2419e0ad20518249f95b51925a5a4e73ec972d26a1ba07a07b1,??,,False,False,False,False,False,False,False,,,HOLD,"CONTENT CHANGED since v1 scan: v1 recorded size=21243 bytes, sha256=82c01c7ddacd31bc...; re-hashed and differs. Consistent with v1's own disposition (HOLD; untracked material with no reference-corpus citation). scripts/welfare/run_m08_u6d_pilot.py checked and confirmed UNCHANGED (hash match) -- not included as a delta row.",None pending clarification.,N/A (HOLD)
